rank,truth_label,truth_kind,match_type,candidate_stage,candidate_category,review_bucket,visibility,confidence,a_document,a_page,b_document,b_page,a_text_source,b_text_source,a_best_word_count,b_best_word_count,a_ocr_route,b_ocr_route,a_tesseract_attempted,b_tesseract_attempted,a_tesseract_usable,b_tesseract_usable,a_openai_ocr_selected,b_openai_ocr_selected,a_low_information,b_low_information,signals,deterministic_passes,diag_group,diag_emb_score,diag_has_supporting_evidence,diag_has_det_pass_matched,diag_has_non_embedding_signal,diag_has_key_token_signal,diag_key_token_score,diag_has_rare_token_signal,diag_rare_token_score,diag_has_perceptual_support,diag_perceptual_score,diag_has_sequence_signal,diag_sequence_score,diag_same_document,diag_a_best_word_count,diag_b_best_word_count,diag_min_word_count,diag_combined_word_count,diag_matched_passes,diag_non_embedding_signal_names
1727,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.881,ere_records/ere_record_028.pdf,5,received_records/received_batch_013.pdf,4,native,ocr,45,42,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.8810,,unlabeled,0.881,False,False,False,False,,False,,False,,False,,False,45,42,42,87,,
1728,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8809,ere_records/ere_record_008.pdf,4,ere_records/ere_record_025.pdf,4,ocr,ocr,49,50,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8809,,unlabeled,0.8809,False,False,False,False,,False,,False,,False,,False,49,50,49,99,,
1729,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8809,ere_records/ere_record_018.pdf,4,ere_records/ere_record_026.pdf,4,ocr,ocr,47,54,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8809,,unlabeled,0.8809,False,False,False,False,,False,,False,,False,,False,47,54,47,101,,
1730,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8809,ere_records/ere_record_020.pdf,1,received_records/received_batch_020.pdf,5,native,native,43,41,native_only,native_only,False,False,False,False,False,False,False,False,embedding_similarity=0.8809,,unlabeled,0.8809,False,False,False,False,,False,,False,,False,,False,43,41,41,84,,
1731,duplicate,duplicate|group_level_sequence|bundle_sequence,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8809,ere_records/ere_record_021.pdf,6,received_records/received_batch_016.pdf,6,ocr,ocr,59,38,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8809,,tp,0.8809,False,False,False,False,,False,,False,,False,,False,59,38,38,97,,
1732,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8805,ere_records/ere_record_006.pdf,2,received_records/received_batch_017.pdf,2,native,native,50,47,native_only,native_only,False,False,False,False,False,False,False,False,embedding_similarity=0.8805,,unlabeled,0.8805,False,False,False,False,,False,,False,,False,,False,50,47,47,97,,
1733,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8805,ere_records/ere_record_024.pdf,7,received_records/received_batch_005.pdf,2,ocr,native,41,39,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.8805,,unlabeled,0.8805,False,False,False,False,,False,,False,,False,,False,41,39,39,80,,
1734,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8804,ere_records/ere_record_026.pdf,8,ere_records/ere_record_010.pdf,7,native,ocr,22,34,tesseract_weak,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8804,,unlabeled,0.8804,False,False,False,False,,False,,False,,False,,False,22,34,22,56,,
1735,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8804,received_records/received_batch_016.pdf,4,received_records/received_batch_032.pdf,6,native,ocr,31,45,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8804,,unlabeled,0.8804,False,False,False,False,,False,,False,,False,,False,31,45,31,76,,
1736,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8803,ere_records/ere_record_025.pdf,4,received_records/received_batch_029.pdf,4,ocr,ocr,50,48,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8803,,unlabeled,0.8803,False,False,False,False,,False,,False,,False,,False,50,48,48,98,,
1737,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8802,ere_records/ere_record_024.pdf,6,ere_records/ere_record_010.pdf,7,native,ocr,22,34,tesseract_weak,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8802,,unlabeled,0.8802,False,False,False,False,,False,,False,,False,,False,22,34,22,56,,
1738,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8801,ere_records/ere_record_021.pdf,5,ere_records/ere_record_025.pdf,5,ocr,ocr,45,34,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8801,,unlabeled,0.8801,False,False,False,False,,False,,False,,False,,False,45,34,34,79,,
1739,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.88,ere_records/ere_record_015.pdf,2,received_records/received_batch_013.pdf,1,ocr,native,42,40,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8800,,unlabeled,0.88,False,False,False,False,,False,,False,,False,,False,42,40,40,82,,
1740,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.88,ere_records/ere_record_017.pdf,5,received_records/received_batch_015.pdf,2,ocr,native,45,31,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.8800,,unlabeled,0.88,False,False,False,False,,False,,False,,False,,False,45,31,31,76,,
1741,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.88,received_records/received_batch_015.pdf,4,received_records/received_batch_032.pdf,6,native,ocr,34,45,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8800,,unlabeled,0.88,False,False,False,False,,False,,False,,False,,False,34,45,34,79,,
1742,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8799,ere_records/ere_record_007.pdf,6,received_records/received_batch_019.pdf,7,ocr,native,69,34,openai_ocr_fallback,tesseract_weak,True,True,False,True,True,False,False,False,embedding_similarity=0.8799,,unlabeled,0.8799,False,False,False,False,,False,,False,,False,,False,69,34,34,103,,
1743,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8799,ere_records/ere_record_008.pdf,7,ere_records/ere_record_009.pdf,6,ocr,ocr,36,34,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8799,,unlabeled,0.8799,False,False,False,False,,False,,False,,False,,False,36,34,34,70,,
1744,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8798,ere_records/ere_record_012.pdf,3,received_records/received_batch_008.pdf,1,native,native,42,42,native_only,native_only,False,False,False,False,False,False,False,False,embedding_similarity=0.8798,,unlabeled,0.8798,False,False,False,False,,False,,False,,False,,False,42,42,42,84,,
1745,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8798,ere_records/ere_record_016.pdf,2,received_records/received_batch_001.pdf,1,native,native,47,47,native_only,native_only,False,False,False,False,False,False,False,False,embedding_similarity=0.8798,,unlabeled,0.8798,False,False,False,False,,False,,False,,False,,False,47,47,47,94,,
1746,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8798,received_records/received_batch_007.pdf,1,received_records/received_batch_024.pdf,1,native,ocr,38,41,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8798,,unlabeled,0.8798,False,False,False,False,,False,,False,,False,,False,38,41,38,79,,
1747,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8797,ere_records/ere_record_002.pdf,2,received_records/received_batch_018.pdf,6,native,ocr,43,43,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.8797,,unlabeled,0.8797,False,False,False,False,,False,,False,,False,,False,43,43,43,86,,
1748,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8797,ere_records/ere_record_017.pdf,5,received_records/received_batch_002.pdf,2,ocr,ocr,45,37,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8797,,unlabeled,0.8797,False,False,False,False,,False,,False,,False,,False,45,37,37,82,,
1749,duplicate,duplicate|group_level_sequence|bundle_sequence,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8797,ere_records/ere_record_017.pdf,5,received_records/received_batch_015.pdf,3,ocr,native,45,32,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.8797,,tp,0.8797,False,False,False,False,,False,,False,,False,,False,45,32,32,77,,
1750,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8796,ere_records/ere_record_008.pdf,4,received_records/received_batch_029.pdf,4,ocr,ocr,49,48,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8796,,unlabeled,0.8796,False,False,False,False,,False,,False,,False,,False,49,48,48,97,,
1751,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8796,ere_records/ere_record_008.pdf,4,received_records/received_batch_028.pdf,6,ocr,ocr,49,34,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8796,,unlabeled,0.8796,False,False,False,False,,False,,False,,False,,False,49,34,34,83,,
1752,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8796,received_records/received_batch_008.pdf,7,ere_records/ere_record_010.pdf,7,native,ocr,22,34,tesseract_weak,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8796,,unlabeled,0.8796,False,False,False,False,,False,,False,,False,,False,22,34,22,56,,
1753,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8795,ere_records/ere_record_002.pdf,2,received_records/received_batch_010.pdf,4,native,native,43,40,native_only,native_only,False,False,False,False,False,False,False,False,embedding_similarity=0.8795,,unlabeled,0.8795,False,False,False,False,,False,,False,,False,,False,43,40,40,83,,
1754,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8795,ere_records/ere_record_002.pdf,5,received_records/received_batch_018.pdf,1,ocr,native,52,38,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.8795,,unlabeled,0.8795,False,False,False,False,,False,,False,,False,,False,52,38,38,90,,
1755,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8795,ere_records/ere_record_008.pdf,7,ere_records/ere_record_023.pdf,6,ocr,native,36,32,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.8795,,unlabeled,0.8795,False,False,False,False,,False,,False,,False,,False,36,32,32,68,,
1756,duplicate,duplicate|group_level_sequence|bundle_sequence,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8795,ere_records/ere_record_021.pdf,5,received_records/received_batch_016.pdf,5,ocr,native,45,32,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.8795,,tp,0.8795,False,False,False,False,,False,,False,,False,,False,45,32,32,77,,
1757,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8795,received_records/received_batch_022.pdf,6,ere_records/ere_record_028.pdf,7,ocr,native,23,14,openai_ocr_fallback,tesseract_weak,True,True,False,False,True,True,False,False,embedding_similarity=0.8795,,unlabeled,0.8795,False,False,False,False,,False,,False,,False,,False,23,14,14,37,,
1758,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8794,ere_records/ere_record_003.pdf,1,ere_records/ere_record_015.pdf,2,native,ocr,40,42,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.8794,,unlabeled,0.8794,False,False,False,False,,False,,False,,False,,False,40,42,40,82,,
1759,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8794,ere_records/ere_record_006.pdf,1,received_records/received_batch_005.pdf,3,native,native,44,42,native_only,native_only,False,False,False,False,False,False,False,False,embedding_similarity=0.8794,,unlabeled,0.8794,False,False,False,False,,False,,False,,False,,False,44,42,42,86,,
1760,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8793,ere_records/ere_record_001.pdf,2,received_records/received_batch_013.pdf,2,native,native,43,43,native_only,native_only,False,False,False,False,False,False,False,False,embedding_similarity=0.8793,,unlabeled,0.8793,False,False,False,False,,False,,False,,False,,False,43,43,43,86,,
1761,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8793,ere_records/ere_record_017.pdf,5,received_records/received_batch_014.pdf,4,ocr,ocr,45,36,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8793,,unlabeled,0.8793,False,False,False,False,,False,,False,,False,,False,45,36,36,81,,
1762,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8793,received_records/received_batch_015.pdf,2,received_records/received_batch_032.pdf,6,native,ocr,31,45,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8793,,unlabeled,0.8793,False,False,False,False,,False,,False,,False,,False,31,45,31,76,,
1763,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8792,ere_records/ere_record_006.pdf,2,received_records/received_batch_011.pdf,2,native,ocr,50,49,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.8792,,unlabeled,0.8792,False,False,False,False,,False,,False,,False,,False,50,49,49,99,,
1764,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8791,ere_records/ere_record_011.pdf,1,received_records/received_batch_010.pdf,4,native,native,43,40,native_only,native_only,False,False,False,False,False,False,False,False,embedding_similarity=0.8791,,unlabeled,0.8791,False,False,False,False,,False,,False,,False,,False,43,40,40,83,,
1765,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.879,received_records/received_batch_002.pdf,5,received_records/received_batch_017.pdf,5,ocr,native,47,32,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.8790,,unlabeled,0.879,False,False,False,False,,False,,False,,False,,False,47,32,32,79,,
