rank,truth_label,truth_kind,match_type,candidate_stage,candidate_category,review_bucket,visibility,confidence,a_document,a_page,b_document,b_page,a_text_source,b_text_source,a_best_word_count,b_best_word_count,a_ocr_route,b_ocr_route,a_tesseract_attempted,b_tesseract_attempted,a_tesseract_usable,b_tesseract_usable,a_openai_ocr_selected,b_openai_ocr_selected,a_low_information,b_low_information,signals,deterministic_passes,diag_group,diag_emb_score,diag_has_supporting_evidence,diag_has_det_pass_matched,diag_has_non_embedding_signal,diag_has_key_token_signal,diag_key_token_score,diag_has_rare_token_signal,diag_rare_token_score,diag_has_perceptual_support,diag_perceptual_score,diag_has_sequence_signal,diag_sequence_score,diag_same_document,diag_a_best_word_count,diag_b_best_word_count,diag_min_word_count,diag_combined_word_count,diag_matched_passes,diag_non_embedding_signal_names
2889,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8944,source_E_manual_rescan/evidence_bundle_partial_0011_full.pdf,4,source_D_legacy_export/evidence_bundle_partial_0013_full.pdf,3,ocr,ocr,67,55,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8944,,unlabeled,0.8944,False,False,False,False,,False,,False,,False,,False,67,55,55,122,,
2890,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8943,source_A_client_upload/intake_batch_003.pdf,9,source_A_client_upload/intake_batch_001.pdf,7,ocr,native,51,51,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8943,,unlabeled,0.8943,False,False,False,False,,False,,False,,False,,False,51,51,51,102,,
2891,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8943,source_A_client_upload/intake_batch_003.pdf,17,source_C_scanned_mail/intake_batch_005.pdf,15,ocr,ocr,83,79,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8943,,unlabeled,0.8943,False,False,False,False,,False,,False,,False,,False,83,79,79,162,,
2892,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8943,source_E_manual_rescan/evidence_bundle_partial_0011_full.pdf,1,source_F_fax_batch/evidence_bundle_partial_0012_full.pdf,2,ocr,ocr,45,38,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8943,,unlabeled,0.8943,False,False,False,False,,False,,False,,False,,False,45,38,38,83,,
2893,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8943,source_E_manual_rescan/evidence_bundle_partial_0011_full.pdf,1,source_E_manual_rescan/evidence_bundle_partial_0011_full.pdf,4,ocr,ocr,45,67,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8943,,unlabeled,0.8943,False,False,False,False,,False,,False,,False,,True,45,67,45,112,,
2894,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8942,source_A_client_upload/intake_batch_001.pdf,17,source_B_email_attachment/intake_batch_006.pdf,12,ocr,ocr,30,31,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8942,,unlabeled,0.8942,False,False,False,False,,False,,False,,False,,False,30,31,30,61,,
2895,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8942,source_B_email_attachment/intake_batch_002.pdf,12,source_C_scanned_mail/intake_batch_001.pdf,4,ocr,native,51,51,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8942,,unlabeled,0.8942,False,False,False,False,,False,,False,,False,,False,51,51,51,102,,
2896,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8941,source_F_fax_batch/intake_batch_002.pdf,14,source_E_manual_rescan/intake_batch_001.pdf,2,ocr,ocr,65,31,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8941,,unlabeled,0.8941,False,False,False,False,,False,,False,,False,,False,65,31,31,96,,
2897,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.894,source_A_client_upload/intake_batch_004.pdf,18,source_D_legacy_export/intake_batch_004.pdf,13,ocr,ocr,41,75,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8940,,unlabeled,0.894,False,False,False,False,,False,,False,,False,,False,41,75,41,116,,
2898,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.894,source_B_email_attachment/intake_batch_003.pdf,16,source_A_client_upload/intake_batch_001.pdf,10,ocr,ocr,74,35,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8940,,unlabeled,0.894,False,False,False,False,,False,,False,,False,,False,74,35,35,109,,
2899,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8939,source_D_legacy_export/evidence_bundle_partial_0003_full.pdf,4,source_D_legacy_export/intake_batch_004.pdf,14,ocr,ocr,46,73,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8939,,unlabeled,0.8939,False,False,False,False,,False,,False,,False,,False,46,73,46,119,,
2900,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8938,source_A_client_upload/intake_batch_002.pdf,9,source_C_scanned_mail/intake_batch_004.pdf,11,ocr,native,41,48,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8938,,unlabeled,0.8938,False,False,False,False,,False,,False,,False,,False,41,48,41,89,,
2901,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8938,source_B_email_attachment/intake_batch_006.pdf,13,source_B_email_attachment/intake_batch_005.pdf,8,ocr,ocr,38,39,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8938,,unlabeled,0.8938,False,False,False,False,,False,,False,,False,,False,38,39,38,77,,
2902,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8938,source_C_scanned_mail/evidence_bundle_partial_0007_full.pdf,6,source_D_legacy_export/intake_batch_003.pdf,7,ocr,ocr,45,34,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8938,,unlabeled,0.8938,False,False,False,False,,False,,False,,False,,False,45,34,34,79,,
2903,not_duplicate,template_hard_negative,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8938,source_D_legacy_export/intake_batch_004.pdf,12,source_C_scanned_mail/intake_batch_002.pdf,2,ocr,ocr,93,87,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8938,,kn,0.8938,False,False,False,False,,False,,False,,False,,False,93,87,87,180,,
2904,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8938,source_E_manual_rescan/intake_batch_001.pdf,10,source_F_fax_batch/intake_batch_001.pdf,6,native,native,41,41,native_only,native_only,False,False,False,False,False,False,False,False,embedding_similarity=0.8938,,unlabeled,0.8938,False,False,False,False,,False,,False,,False,,False,41,41,41,82,,
2905,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8937,source_C_scanned_mail/evidence_bundle_partial_0007_full.pdf,6,source_F_fax_batch/evidence_bundle_partial_0002_full.pdf,4,ocr,ocr,45,34,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8937,,unlabeled,0.8937,False,False,False,False,,False,,False,,False,,False,45,34,34,79,,
2906,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8937,source_E_manual_rescan/intake_batch_001.pdf,9,source_F_fax_batch/intake_batch_004.pdf,1,native,ocr,43,43,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.8937,,unlabeled,0.8937,False,False,False,False,,False,,False,,False,,False,43,43,43,86,,
2907,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8935,source_A_client_upload/intake_batch_005.pdf,11,source_E_manual_rescan/intake_batch_003.pdf,1,ocr,native,51,51,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8935,,unlabeled,0.8935,False,False,False,False,,False,,False,,False,,False,51,51,51,102,,
2908,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8935,source_B_email_attachment/intake_batch_002.pdf,12,source_C_scanned_mail/intake_batch_001.pdf,5,ocr,native,51,51,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8935,,unlabeled,0.8935,False,False,False,False,,False,,False,,False,,False,51,51,51,102,,
2909,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8935,source_C_scanned_mail/evidence_bundle_partial_0007_full.pdf,6,source_E_manual_rescan/evidence_bundle_partial_0005_full.pdf,4,ocr,ocr,45,34,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8935,,unlabeled,0.8935,False,False,False,False,,False,,False,,False,,False,45,34,34,79,,
2910,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8935,source_F_fax_batch/evidence_bundle_partial_0010_full.pdf,2,source_F_fax_batch/evidence_bundle_partial_0010_full.pdf,4,ocr,ocr,48,71,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8935,,unlabeled,0.8935,False,False,False,False,,False,,False,,False,,True,48,71,48,119,,
2911,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8934,source_D_legacy_export/intake_batch_002.pdf,17,source_E_manual_rescan/intake_batch_004.pdf,15,ocr,ocr,51,82,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8934,,unlabeled,0.8934,False,False,False,False,,False,,False,,False,,False,51,82,51,133,,
2912,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8933,source_B_email_attachment/intake_batch_004.pdf,2,source_B_email_attachment/intake_batch_005.pdf,6,ocr,ocr,85,43,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8933,,unlabeled,0.8933,False,False,False,False,,False,,False,,False,,False,85,43,43,128,,
2913,not_duplicate,template_hard_negative,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8933,source_B_email_attachment/intake_batch_004.pdf,11,source_C_scanned_mail/intake_batch_003.pdf,1,ocr,ocr,41,89,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8933,,kn,0.8933,False,False,False,False,,False,,False,,False,,False,41,89,41,130,,
2914,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8932,source_A_client_upload/intake_batch_003.pdf,9,source_B_email_attachment/intake_batch_001.pdf,3,ocr,native,51,51,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8932,,unlabeled,0.8932,False,False,False,False,,False,,False,,False,,False,51,51,51,102,,
2915,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8932,source_A_client_upload/intake_batch_004.pdf,3,source_E_manual_rescan/intake_batch_003.pdf,16,native,ocr,47,96,native_only,openai_ocr_fallback,False,True,False,False,False,True,False,False,embedding_similarity=0.8932,,unlabeled,0.8932,False,False,False,False,,False,,False,,False,,False,47,96,47,143,,
2916,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8932,source_B_email_attachment/intake_batch_004.pdf,12,source_D_legacy_export/intake_batch_003.pdf,3,ocr,ocr,50,51,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8932,,unlabeled,0.8932,False,False,False,False,,False,,False,,False,,False,50,51,50,101,,
2917,not_duplicate,template_hard_negative,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8931,source_A_client_upload/intake_batch_002.pdf,5,source_A_client_upload/intake_batch_003.pdf,15,ocr,ocr,70,33,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8931,,kn,0.8931,False,False,False,False,,False,,False,,False,,False,70,33,33,103,,
2918,not_duplicate,template_hard_negative,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8931,source_A_client_upload/intake_batch_003.pdf,17,source_C_scanned_mail/intake_batch_005.pdf,5,ocr,ocr,83,74,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8931,,kn,0.8931,False,False,False,False,,False,,False,,False,,False,83,74,74,157,,
2919,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8931,source_C_scanned_mail/evidence_bundle_partial_0006_full.pdf,1,source_B_email_attachment/evidence_bundle_partial_0007_excerpt.pdf,1,ocr,ocr,43,37,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8931,,unlabeled,0.8931,False,False,False,False,,False,,False,,False,,False,43,37,37,80,,
2920,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8931,source_D_legacy_export/intake_batch_004.pdf,17,source_E_manual_rescan/intake_batch_004.pdf,8,ocr,ocr,93,45,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8931,,unlabeled,0.8931,False,False,False,False,,False,,False,,False,,False,93,45,45,138,,
2921,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.893,source_D_legacy_export/evidence_bundle_partial_0003_full.pdf,4,source_F_fax_batch/evidence_bundle_partial_0010_full.pdf,4,ocr,ocr,46,71,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8930,,unlabeled,0.893,False,False,False,False,,False,,False,,False,,False,46,71,46,117,,
2922,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8929,source_A_client_upload/intake_batch_005.pdf,8,source_C_scanned_mail/intake_batch_002.pdf,6,ocr,ocr,32,66,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8929,,unlabeled,0.8929,False,False,False,False,,False,,False,,False,,False,32,66,32,98,,
2923,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8929,source_B_email_attachment/intake_batch_004.pdf,15,source_C_scanned_mail/intake_batch_001.pdf,18,ocr,ocr,45,55,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8929,,unlabeled,0.8929,False,False,False,False,,False,,False,,False,,False,45,55,45,100,,
2924,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8929,source_B_email_attachment/intake_batch_005.pdf,5,source_C_scanned_mail/intake_batch_004.pdf,11,ocr,native,41,48,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8929,,unlabeled,0.8929,False,False,False,False,,False,,False,,False,,False,41,48,41,89,,
2925,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8929,source_C_scanned_mail/intake_batch_005.pdf,10,source_F_fax_batch/intake_batch_004.pdf,11,ocr,native,85,46,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8929,,unlabeled,0.8929,False,False,False,False,,False,,False,,False,,False,85,46,46,131,,
2926,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8928,source_B_email_attachment/intake_batch_003.pdf,15,source_C_scanned_mail/intake_batch_003.pdf,1,ocr,ocr,107,89,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8928,,unlabeled,0.8928,False,False,False,False,,False,,False,,False,,False,107,89,89,196,,
2927,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8928,source_C_scanned_mail/intake_batch_002.pdf,13,source_C_scanned_mail/intake_batch_002.pdf,16,ocr,ocr,88,43,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8928,,unlabeled,0.8928,False,False,False,False,,False,,False,,False,,True,88,43,43,131,,
